gateway, tag, rssi, latitude, longitude, ts
ZH/a//4Af7A=,RAK4630-FDE9,-108,22.33821,114.19698,2022-12-14T10:52:20.725371211Z
ZH/a//4Aap8=,RAK4630-FDE9,-115,0,0,2022-12-14T10:52:28.211442563Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-14T10:52:28.211442563Z
cnb/AC4HAWY=,RAK4630-FDE9,-116,22.3707136,114.11456,2022-12-14T10:52:35.721215145Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-14T10:52:35.721215145Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:52:43.103595280Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-14T10:52:43.103595280Z
ZH/a//4Af7A=,RAK4630-FDE9,-116,22.33821,114.19698,2022-12-14T10:52:43.103595280Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-14T10:52:43.103595280Z
ZH/a//4Aapw=,RAK4630-FDE9,-107,22.34299,114.19675,2022-12-14T10:52:50.596369658Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-14T10:52:50.596369658Z
ZH/a//4Ax58=,RAK4630-FDE9,-119,22.34953,114.17015,2022-12-14T10:52:50.596369658Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-14T10:52:50.596369658Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-14T10:52:58.571098235Z
ZH/a//4Ax58=,RAK4630-FDE9,-122,22.34953,114.17015,2022-12-14T10:53:05.659259597Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.344053268432617,114.19718170166016,2022-12-14T10:53:05.659259597Z
ZH/a//4Aapw=,RAK4630-FDE9,-107,22.34299,114.19675,2022-12-14T10:53:05.659259597Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-14T10:53:05.659259597Z
ZH/a//4Af7A=,RAK4630-FDE9,-114,22.33821,114.19698,2022-12-14T10:53:05.659259597Z
y01BuvE4WuY=,RAK4630-FDE9,-98,22.3625704,114.119536,2022-12-14T10:53:05.659259597Z
cnb/AC4IA/g=,RAK4630-FDE9,-101,22.344053268432617,114.19718170166016,2022-12-14T10:53:13.105887590Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-14T10:53:13.105887590Z
ZH/a//4Ax58=,RAK4630-FDE9,-118,22.34953,114.17015,2022-12-14T10:53:13.105887590Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:53:13.105887590Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34299,114.19675,2022-12-14T10:53:13.105887590Z
y01BuvE4WuY=,RAK4630-FDE9,-98,22.3625704,114.119536,2022-12-14T10:53:13.105887590Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34299,114.19675,2022-12-14T10:53:20.721599022Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-14T10:53:20.721599022Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:53:20.721599022Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:53:28.111006828Z
ZH/a//4Aap8=,RAK4630-FDE9,-115,0,0,2022-12-14T10:53:35.632483572Z
ZH/a//4Aapw=,RAK4630-FDE9,-107,22.34299,114.19675,2022-12-14T10:53:35.632483572Z
ZH/a//4Aapw=,RAK4630-FDE9,-109,22.34299,114.19675,2022-12-14T10:53:43.119220747Z
ZH/a//4Af7A=,RAK4630-FDE9,-116,22.33821,114.19698,2022-12-14T10:53:43.119220747Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-14T10:53:43.119220747Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:53:43.119220747Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-14T10:53:43.119220747Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:53:50.602318483Z
y01BuvE4WuY=,RAK4630-FDE9,-90,22.3625704,114.119536,2022-12-14T10:53:58.848454200Z
ZH/a//4Aap8=,RAK4630-FDE9,-115,0,0,2022-12-14T10:54:05.617061279Z
ZH/a//4Aapw=,RAK4630-FDE9,-99,22.34299,114.19675,2022-12-14T10:54:05.617061279Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:54:13.211114685Z
cnb/AC4HAhU=,RAK4630-FDE9,-115,22.3182848,114.180096,2022-12-14T10:54:20.824988123Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.34404945373535,114.19720458984375,2022-12-14T10:54:44.315100793Z
cnb/AC4GKw0=,RAK4630-FDE9,-119,22.338403701782227,114.17169952392578,2022-12-14T10:54:44.315100793Z
ZH/a//4Af7A=,RAK4630-FDE9,-112,22.33821,114.19698,2022-12-14T10:54:44.315100793Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34299,114.19675,2022-12-14T10:54:44.315100793Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:54:44.315100793Z
y01BuvE4WuY=,RAK4630-FDE9,-98,22.3625704,114.119536,2022-12-14T10:54:44.315100793Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.34404945373535,114.19720458984375,2022-12-14T10:54:44.312866575Z
cnb/AC4GKw0=,RAK4630-FDE9,-119,22.338403701782227,114.17169952392578,2022-12-14T10:54:44.312866575Z
ZH/a//4Af7A=,RAK4630-FDE9,-112,22.33821,114.19698,2022-12-14T10:54:44.312866575Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34299,114.19675,2022-12-14T10:54:44.312866575Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:54:44.312866575Z
y01BuvE4WuY=,RAK4630-FDE9,-98,22.3625704,114.119536,2022-12-14T10:54:44.312866575Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.344039916992188,114.19721221923828,2022-12-14T10:54:51.924637261Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-14T10:54:51.924637261Z
rB8J//4GUl0=,RAK4630-FDE9,-109,22.268059103760965,114.22422051048666,2022-12-14T10:54:51.924637261Z
ZH/a//4Aap8=,RAK4630-FDE9,-105,0,0,2022-12-14T10:54:51.924637261Z
cnb/AC4HAWY=,RAK4630-FDE9,-108,22.3707136,114.11456,2022-12-14T10:54:51.924637261Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34299,114.19675,2022-12-14T10:54:51.924637261Z
ZH/a//4Ax58=,RAK4630-FDE9,-114,22.34953,114.17015,2022-12-14T10:54:51.924637261Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-14T10:54:59.384045083Z
cnb/AC4HAWY=,RAK4630-FDE9,-113,22.3707136,114.11456,2022-12-14T10:54:59.384045083Z
rB8J//4GUl0=,RAK4630-FDE9,-117,22.268059103760965,114.22422051048666,2022-12-14T10:54:59.384045083Z
rB8J//4GUl0=,RAK4630-FDE9,-107,22.268059103760965,114.22422051048666,2022-12-14T10:55:06.880830927Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-14T10:55:06.880830927Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.344039916992188,114.19721221923828,2022-12-14T10:55:06.880830927Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34299,114.19675,2022-12-14T10:55:14.350285203Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-14T10:55:14.350285203Z
y01BuvE4WuY=,RAK4630-FDE9,-92,22.3625704,114.119536,2022-12-14T10:55:14.350285203Z
cnb/AC4HAWY=,RAK4630-FDE9,-92,22.3707136,114.11456,2022-12-14T10:55:14.350285203Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-14T10:55:14.350285203Z
ZH/a//4Aap8=,RAK4630-FDE9,-105,0,0,2022-12-14T10:55:21.833671095Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-14T10:55:21.833671095Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34299,114.19675,2022-12-14T10:55:21.833671095Z
ZH/a//4Aass=,RAK4630-FDE9,-104,22.31696,114.21668,2022-12-14T10:55:21.833671095Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-14T10:55:29.332718453Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34299,114.19675,2022-12-14T10:55:29.332718453Z
cnb/AC4HAWY=,RAK4630-FDE9,-101,22.3707136,114.11456,2022-12-14T10:55:29.332718453Z
cnb/AC4IA/g=,RAK4630-FDE9,-92,22.344039916992188,114.19721984863281,2022-12-14T10:55:29.332718453Z
ZH/a//4Af7A=,RAK4630-FDE9,-110,22.33821,114.19698,2022-12-14T10:55:29.332718453Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-14T10:55:44.499809448Z
cnb/AC4HAWY=,RAK4630-FDE9,-107,22.3707136,114.11456,2022-12-14T10:55:44.499809448Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-14T10:55:51.889390089Z
ZH/a//4Ax58=,RAK4630-FDE9,-120,22.34953,114.17015,2022-12-14T10:55:51.889390089Z
ZH/a//4Aapw=,RAK4630-FDE9,-99,22.34299,114.19675,2022-12-14T10:55:51.889390089Z
rB8J//4GUl0=,RAK4630-FDE9,-108,22.268059103760965,114.22422051048666,2022-12-14T10:55:51.889390089Z
ZH/a//4Aaqg=,RAK4630-FDE9,-109,0,0,2022-12-14T10:55:51.889390089Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-14T10:55:51.889390089Z
ZH/a//4Ax50=,RAK4630-FDE9,-115,22.35701,114.21964,2022-12-14T10:55:51.889390089Z
cnb/AC4IA/g=,RAK4630-FDE9,-94,22.344043731689453,114.19721984863281,2022-12-14T10:55:51.889390089Z
y01BuvE4WuY=,RAK4630-FDE9,-98,22.3625704,114.119536,2022-12-14T10:55:51.889390089Z
ZH/a//4Aapw=,RAK4630-FDE9,-96,22.34309,114.19691,2022-12-15T06:05:47.431748672Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T06:05:47.431748672Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T06:05:47.431748672Z
cnb/AC4HAhU=,RAK4630-FDE9,-120,22.3182848,114.180096,2022-12-15T06:05:54.868458441Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T06:05:54.868458441Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T06:05:54.868458441Z
cnb/AC4HAWY=,RAK4630-FDE9,-105,22.3707136,114.11456,2022-12-15T06:06:02.438284592Z
rB8J//4HAaA=,RAK4630-FDE9,-125,0,0,2022-12-15T06:06:02.438284592Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.34398651123047,114.19734191894531,2022-12-15T06:06:02.438284592Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T06:06:02.438284592Z
ZH/a//4Aaqg=,RAK4630-FDE9,-111,0,0,2022-12-15T06:06:02.438284592Z
ZH/a//4Ab1A=,RAK4630-FDE9,-109,22.3428,114.20566,2022-12-15T06:06:02.438284592Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T06:06:02.438284592Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T06:06:02.438284592Z
rB8J//4GUl0=,RAK4630-FDE9,-113,22.268059103760965,114.22422051048666,2022-12-15T06:06:02.438284592Z
ZH/a//4Aap8=,RAK4630-FDE9,-102,0,0,2022-12-15T06:06:02.438284592Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T06:06:09.798626890Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T06:06:09.798626890Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T06:06:09.798626890Z
cnb/AC4HAWY=,RAK4630-FDE9,-101,22.3707136,114.11456,2022-12-15T06:06:09.798626890Z
cnb/AC4IA/g=,RAK4630-FDE9,-94,22.34398651123047,114.19734191894531,2022-12-15T06:06:09.798626890Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T06:06:09.798626890Z
ZH/a//4Ax50=,RAK4630-FDE9,-107,22.35708,114.2196,2022-12-15T06:06:09.798626890Z
ZH/a//4Aaqg=,RAK4630-FDE9,-102,0,0,2022-12-15T06:06:09.798626890Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T06:06:09.798626890Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34315,114.1969,2022-12-15T06:06:09.798626890Z
ZH/a//4Ax58=,RAK4630-FDE9,-114,22.34953,114.17015,2022-12-15T06:06:09.798626890Z
ZH/a//4Af4Y=,RAK4630-FDE9,-114,22.3333869,114.22715,2022-12-15T06:06:09.798626890Z
ZH/a//4Af7A=,RAK4630-FDE9,-114,22.33821,114.19698,2022-12-15T06:06:09.798626890Z
cnb/AC4HAWY=,RAK4630-FDE9,-113,22.3707136,114.11456,2022-12-15T06:06:17.291093592Z
AIAAAKAAccc=,RAK4630-FDE9,-103,22.362311,114.1196039,2022-12-15T06:06:17.291093592Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34315,114.1969,2022-12-15T06:06:17.291093592Z
ZH/a//4Aaqg=,RAK4630-FDE9,-110,0,0,2022-12-15T06:06:17.291093592Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T06:06:17.291093592Z
ZH/a//4Af74=,RAK4630-FDE9,-102,22.33469,114.20896,2022-12-15T06:06:17.291093592Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T06:06:17.291093592Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T06:06:17.291093592Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T06:06:17.291093592Z
cnb/AC4IA/g=,RAK4630-FDE9,-91,22.34398651123047,114.19734191894531,2022-12-15T06:06:24.874270554Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T06:06:24.874270554Z
AIAAAKAAccc=,RAK4630-FDE9,-103,22.362311,114.1196039,2022-12-15T06:06:24.874270554Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T06:06:32.308462567Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T06:06:32.308462567Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.3431,114.1969,2022-12-15T06:06:32.308462567Z
ZH/a//4Ab1A=,RAK4630-FDE9,-107,22.3428,114.20566,2022-12-15T06:06:32.308462567Z
rB8J//4GUl0=,RAK4630-FDE9,-111,22.268059103760965,114.22422051048666,2022-12-15T06:06:32.308462567Z
ZH/a//4Ax58=,RAK4630-FDE9,-116,22.34953,114.17015,2022-12-15T06:06:32.308462567Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.343990325927734,114.19732666015625,2022-12-15T06:06:32.308462567Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T06:06:32.308462567Z
y01BuvE4WuY=,RAK4630-FDE9,-96,22.3625704,114.119536,2022-12-15T06:06:32.308462567Z
cnb/AC4HAWY=,RAK4630-FDE9,-112,22.3707136,114.11456,2022-12-15T06:06:32.308462567Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T06:06:39.832305160Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T06:06:39.832305160Z
ZH/a//4Af7A=,RAK4630-FDE9,-114,22.33821,114.19698,2022-12-15T06:06:39.832305160Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T06:06:39.832305160Z
ZH/a//4Aaqg=,RAK4630-FDE9,-104,0,0,2022-12-15T06:06:39.832305160Z
ZH/a//4Aapw=,RAK4630-FDE9,-101,22.3431,114.1969,2022-12-15T06:06:39.832305160Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T06:06:39.832305160Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T06:06:39.832305160Z
ZH/a//4Ax50=,RAK4630-FDE9,-104,22.3571,114.2196,2022-12-15T06:06:39.832305160Z
AIAAAKAAccc=,RAK4630-FDE9,-108,22.362311,114.1196039,2022-12-15T06:06:39.832305160Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.343990325927734,114.19732666015625,2022-12-15T06:06:39.832305160Z
ZH/a//4Af74=,RAK4630-FDE9,-103,22.33469,114.20896,2022-12-15T06:06:47.298447431Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T06:06:47.298447431Z
AIAAAKAAccc=,RAK4630-FDE9,-102,22.362311,114.1196039,2022-12-15T06:06:47.298447431Z
ZH/a//4Aaqg=,RAK4630-FDE9,-111,0,0,2022-12-15T06:06:47.298447431Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T06:06:47.298447431Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-15T06:06:47.298447431Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T06:06:47.298447431Z
ZH/a//4Aapw=,RAK4630-FDE9,-107,22.3431,114.1969,2022-12-15T06:06:47.298447431Z
ZH/a//4Aap8=,RAK4630-FDE9,-107,0,0,2022-12-15T06:06:54.790171059Z
y01BuvE4WuY=,RAK4630-FDE9,-73,22.3625704,114.119536,2022-12-15T06:06:54.790171059Z
ZH/a//4Aapw=,RAK4630-FDE9,-92,22.3431,114.1969,2022-12-15T06:06:54.790171059Z
ZH/a//4Ab1A=,RAK4630-FDE9,-109,22.3428,114.20566,2022-12-15T06:06:54.790171059Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T06:06:54.790171059Z
ZH/a//4Aap8=,RAK4630-FDE9,-116,0,0,2022-12-15T06:07:02.306911751Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.343994140625,114.19731140136719,2022-12-15T06:07:02.306911751Z
AIAAAKAAccc=,RAK4630-FDE9,-108,22.362311,114.1196039,2022-12-15T06:07:02.306911751Z
ZH/a//4Aapw=,RAK4630-FDE9,-109,22.34306,114.1969,2022-12-15T06:07:02.306911751Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T06:07:02.306911751Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.343994140625,114.19731140136719,2022-12-15T06:07:09.788488451Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T06:07:09.788488451Z
y01BuvE4WuY=,RAK4630-FDE9,-102,22.3625704,114.119536,2022-12-15T06:07:09.788488451Z
ZH/a//4Af4Y=,RAK4630-FDE9,-114,22.3333869,114.22715,2022-12-15T06:07:09.788488451Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T06:07:09.788488451Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T06:07:09.788488451Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34306,114.1969,2022-12-15T06:07:09.788488451Z
ZH/a//4Af74=,RAK4630-FDE9,-97,22.33469,114.20896,2022-12-15T06:07:09.788488451Z
ZH/a//4Aaqg=,RAK4630-FDE9,-110,0,0,2022-12-15T06:07:09.788488451Z
ZH/a//4Aap8=,RAK4630-FDE9,-112,0,0,2022-12-15T06:07:17.335709387Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T06:07:17.335709387Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T06:07:17.335709387Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T06:07:17.335709387Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T06:07:17.335709387Z
ZH/a//4Aapw=,RAK4630-FDE9,-107,22.34306,114.1969,2022-12-15T06:07:17.335709387Z
rB8J//4GUl0=,RAK4630-FDE9,-115,22.268059103760965,114.22422051048666,2022-12-15T06:07:17.335709387Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T06:07:32.348350947Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T06:07:32.348350947Z
ZH/a//4Aaqg=,RAK4630-FDE9,-109,0,0,2022-12-15T06:07:32.348350947Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T06:07:32.348350947Z
ZH/a//4Aapw=,RAK4630-FDE9,-107,22.34295,114.1969,2022-12-15T06:07:32.348350947Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T06:07:32.348350947Z
cnb/AC4HAWY=,RAK4630-FDE9,-112,22.3707136,114.11456,2022-12-15T06:07:32.348350947Z
y01BuvE4WuY=,RAK4630-FDE9,-96,22.3625704,114.119536,2022-12-15T06:07:32.348350947Z
cnb/AC4HAhU=,RAK4630-FDE9,-120,22.3182848,114.180096,2022-12-15T06:07:32.348350947Z
rB8J//4GUl0=,RAK4630-FDE9,-120,22.268059103760965,114.22422051048666,2022-12-15T06:07:39.784723464Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34295,114.1969,2022-12-15T06:07:39.784723464Z
ZH/a//4Af7A=,RAK4630-FDE9,-112,22.33821,114.19698,2022-12-15T06:07:39.784723464Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-15T06:07:39.784723464Z
cnb/AC4IA/g=,RAK4630-FDE9,-94,22.343992233276367,114.19731140136719,2022-12-15T06:07:39.784723464Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T06:07:39.784723464Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T06:07:39.784723464Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T06:07:39.784723464Z
ZH/a//4Ax50=,RAK4630-FDE9,-106,22.357,114.21964,2022-12-15T06:07:39.784723464Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T06:07:39.784723464Z
ZH/a//4Aaqg=,RAK4630-FDE9,-102,0,0,2022-12-15T06:07:47.280438331Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34295,114.1969,2022-12-15T06:07:47.280438331Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T06:07:47.280438331Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T06:07:47.280438331Z
ZH/a//4Ab1A=,RAK4630-FDE9,-101,22.3428,114.20566,2022-12-15T06:07:54.803916792Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T06:08:02.287972894Z
ZH/a//4Aap8=,RAK4630-FDE9,-108,0,0,2022-12-15T06:08:02.287972894Z
y01BuvE4WuY=,RAK4630-FDE9,-89,22.3625704,114.119536,2022-12-15T06:08:02.287972894Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T06:08:09.780972376Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34298,114.19691,2022-12-15T06:08:09.780972376Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T06:08:09.780972376Z
ZH/a//4Af4Y=,RAK4630-FDE9,-114,22.3333869,114.22715,2022-12-15T06:08:09.780972376Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T06:08:09.780972376Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T06:08:09.780972376Z
AIAAAKAAccc=,RAK4630-FDE9,-108,22.362311,114.1196039,2022-12-15T06:08:09.780972376Z
ZH/a//4Aaqg=,RAK4630-FDE9,-108,0,0,2022-12-15T06:08:09.780972376Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T06:08:09.780972376Z
cnb/AC4HAWY=,RAK4630-FDE9,-112,22.3707136,114.11456,2022-12-15T06:08:17.437376676Z
ZH/a//4Aapw=,RAK4630-FDE9,-107,22.34298,114.19691,2022-12-15T06:08:17.437376676Z
ZH/a//4Af74=,RAK4630-FDE9,-102,22.33469,114.20896,2022-12-15T06:08:17.437376676Z
rB8J//4HAaA=,RAK4630-FDE9,-121,0,0,2022-12-15T06:08:17.437376676Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T06:08:17.437376676Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T06:08:17.437376676Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T06:08:17.437376676Z
cnb/AC4IA/g=,RAK4630-FDE9,-100,22.343994140625,114.19730377197266,2022-12-15T06:08:17.437376676Z
ZH/a//4Af7A=,RAK4630-FDE9,-114,22.33821,114.19698,2022-12-15T06:08:17.437376676Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T06:08:17.437376676Z
rB8J//4GUl0=,RAK4630-FDE9,-114,22.268059103760965,114.22422051048666,2022-12-15T06:08:17.437376676Z
rB8J//4GUl0=,RAK4630-FDE9,-112,22.268059103760965,114.22422051048666,2022-12-15T06:08:24.817373603Z
ZH/a//4Ab1A=,RAK4630-FDE9,-107,22.3428,114.20566,2022-12-15T06:08:24.817373603Z
y01BuvE4WuY=,RAK4630-FDE9,-93,22.3625704,114.119536,2022-12-15T06:08:24.817373603Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T06:08:24.817373603Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T06:08:24.817373603Z
ZH/a//4Aaqg=,RAK4630-FDE9,-97,0,0,2022-12-15T06:08:24.817373603Z
cnb/AC4HAhU=,RAK4630-FDE9,-115,22.3182848,114.180096,2022-12-15T06:08:24.817373603Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.343996047973633,114.19730377197266,2022-12-15T06:08:32.294916799Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T06:08:32.294916799Z
ZH/a//4Aaqg=,RAK4630-FDE9,-110,0,0,2022-12-15T06:08:32.294916799Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T06:08:32.294916799Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T06:08:32.294916799Z
ZH/a//4Ab1A=,RAK4630-FDE9,-108,22.3428,114.20566,2022-12-15T06:08:32.294916799Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34347,114.19688,2022-12-15T06:08:32.294916799Z
y01BuvE4WuY=,RAK4630-FDE9,-93,22.3625704,114.119536,2022-12-15T06:08:32.294916799Z
